"dates","NASDAQ 100","S&P 500","Hang Seng Index","FTSE 100","Dow Jones Industrial Average","DAX Performance-Index","Russell 2000","CAC 40","Ibovespa","SSE Composite Index","Nikkei 225"
2003-05-28,1173.310059,953.219971,9510.620117,4071.899902,8793.120117,2919.540039,430.480011,2949.610107,13294,1551.811035,8234.179688
2003-05-29,1181.819946,949.640015,9508.549805,4083.600098,8711.179688,2906.709961,432.640015,2969.179932,13405,1568.156006,8375.360352
2003-05-30,1197.890015,963.590027,9487.379883,4048.100098,8850.259766,2982.679932,441,2991.75,13422,1576.260986,8424.509766
2003-06-02,1185.130005,967,9637.530273,4129.299805,8897.80957,3064.560059,442.630005,3048.320068,13229,1576.527954,8547.169922
2003-06-03,1198.569946,971.559998,9662.820313,4115.700195,8922.950195,3026.820068,443.869995,3039.409912,13350,1562.237061,8564.490234
2003-06-05,1231.719971,990.140015,9639.009766,4104.299805,9041.299805,3039.76001,456.690002,3034.070068,13780,1556.249023,8657.230469
2003-06-06,1213.109985,987.76001,9694.629883,4150.799805,9062.790039,3127.459961,453.940002,3093.209961,13923,1538.920044,8785.870117
2003-06-09,1195.550049,975.929993,9733.509766,4129.100098,8980,3094.76001,444.790009,3055.22998,13846,1530.214966,8822.730469
2003-06-10,1212.98999,984.840027,9703.719727,4113,9054.889648,3140.340088,450.959991,3083.850098,13894,1538.761963,8789.089844
2003-06-11,1228.23999,997.47998,9662.05957,4150.200195,9183.219727,3178.149902,455.5,3121.899902,13877,1565.839966,8890.299805
2003-06-12,1229.319946,998.51001,9736.839844,4161.299805,9196.549805,3219.469971,456.73999,3152.159912,13983,1562.105957,8918.599609
2003-06-13,1203.910034,988.609985,9855.639648,4134.100098,9117.120117,3168.709961,449.709991,3108.939941,13734,1566.765991,8980.639648
2003-06-16,1241.579956,1010.73999,9862.280273,4152.899902,9318.959961,3264.5,457.470001,3174.48999,13833,1559.704956,8839.830078
2003-06-17,1239.630005,1011.659973,10030.370117,4190.399902,9323.019531,3286.47998,458.01001,3200.75,13777,1557.175049,9033
2003-06-18,1247.900024,1010.090027,9970.299805,4207,9293.799805,3304.149902,457.51001,3213.929932,13511,1553.876953,9092.969727
2003-06-20,1223.400024,995.690002,9930.30957,4160.100098,9200.75,3238.97998,449.559998,3190.110107,13131,1529.469971,9120.389648
2003-06-23,1200.170044,981.640015,9734.290039,4087.899902,9072.950195,3186.389893,439.410004,3119.23999,12991,1511.36499,9137.139648
2003-06-24,1191.699951,983.450012,9629.349609,4060.899902,9109.849609,3217.340088,440.890015,3103.340088,13108,1512.428955,8919.259766
2003-06-25,1188.329956,975.320007,9628.990234,4067.899902,9011.530273,3198.820068,443.209991,3108.699951,13026,1502.077026,8932.259766
2003-06-26,1214.579956,985.820007,9606.110352,4041.699951,9079.040039,3241.219971,449.899994,3103.459961,13112,1515.375,8923.410156
2003-06-27,1205.23999,976.219971,9657.209961,4067.800049,8989.049805,3224.659912,448.75,3109.02002,13024,1497.053955,9104.05957
2003-06-30,1201.689941,974.5,9577.120117,4031.199951,8985.44043,3220.580078,448.369995,3084.100098,12973,1486.024048,9083.110352
2003-07-02,1245.75,993.75,9602.620117,4006.899902,9142.839844,3241.040039,458.890015,3079.070068,13310,1499.682007,9592.240234
2003-07-03,1231.339966,985.700012,9646.099609,4024.800049,9070.209961,3241.919922,456.350006,3092.090088,13134,1504.436035,9624.799805
2003-07-07,1281.890015,1004.419983,9892.400391,4074.800049,9216.790039,3332.870117,465.709991,3182.189941,13402,1501.484009,9795.160156
2003-07-08,1298.369995,1007.840027,9992.870117,4073.600098,9223.089844,3344.459961,473.970001,3177.969971,13619,1512.019043,9898.719727
2003-07-10,1268.650024,988.700012,9983.30957,4028.800049,9036.040039,3269.840088,469.029999,3098.280029,13501,1531.927002,9955.620117
2003-07-11,1280.569946,998.140015,9911.5,4058.100098,9119.589844,3326.51001,473.769989,3138.27002,13321,1528.854004,9635.349609
2003-07-14,1295.73999,1003.859985,10122.400391,4127.600098,9177.150391,3396.070068,479.029999,3190.22998,13588,1521.41394,9755.629883
2003-07-15,1294.469971,1000.419983,10135.549805,4102.5,9128.969727,3384.689941,476.929993,3179.330078,13614,1525.438965,9751
2003-07-16,1291.98999,994.090027,10207.169922,4077.100098,9094.589844,3387.639893,473.679993,3150.719971,13487,1529.490967,9735.969727
2003-07-17,1255.939941,981.72998,10096.719727,4056.600098,9050.820313,3330.679932,459.929993,3129.370117,13622,1539.358032,9498.860352
2003-07-18,1259.910034,993.320007,10140.839844,4073.199951,9188.150391,3366.709961,464.76001,3129.209961,13794,1507.161987,9527.730469
2003-07-22,1257.630005,988.109985,10008.709961,4079.800049,9158.450195,3318.149902,464,3092.620117,13835,1498.484985,9485.969727
2003-07-23,1268.52002,988.609985,9900.55957,4086.5,9194.240234,3304.47998,466.140015,3089.409912,13799,1502.147949,9615.339844
2003-07-24,1253.76001,981.599976,9923.139648,4149.600098,9112.509766,3374.820068,465.26001,3156.860107,13761,1493.45105,9671
2003-07-25,1278.310059,998.679993,9939.200195,4131.200195,9284.570313,3356.889893,468.880005,3109.320068,13750,1477.651001,9648.009766
2003-07-28,1280.530029,996.52002,10134.879883,4148.799805,9266.509766,3417.77002,473.829987,3164.929932,13643,1470.392944,9839.910156
2003-07-29,1275.170044,989.280029,10198.599609,4137,9204.459961,3428.120117,473.600006,3142.389893,13623,1477.296021,9834.30957
2003-07-30,1263.780029,987.48999,10121.219727,4141.200195,9200.049805,3429.030029,472.799988,3172.51001,13475,1479.651978,9632.660156
2003-07-31,1276.939941,990.309998,10134.830078,4157,9233.799805,3487.860107,476.019989,3210.27002,13572,1476.741943,9563.209961
2003-08-01,1264.339966,980.150024,10248.599609,4098.399902,9153.969727,3438.889893,468.079987,3169.629883,13130,1476.968994,9611.669922
2003-08-04,1267.380005,982.820007,10183.139648,4100.100098,9186.040039,3405.310059,464.769989,3142,12939,1494.36499,9452.790039
2003-08-05,1229.719971,965.460022,10177.379883,4121,9036.320313,3438.360107,457.450012,3187.610107,13059,1494.312012,9382.580078
2003-08-06,1215.130005,967.080017,9987.540039,4070.399902,9061.740234,3375.659912,453.910004,3126.149902,12888,1486.251953,9323.910156
2003-08-07,1217.170044,974.119995,9958.049805,4095.600098,9126.450195,3331.889893,453.769989,3130.560059,13328,1487.369995,9265.55957
2003-08-08,1207.280029,977.590027,9945.219727,4147.799805,9191.089844,3332.23999,453.940002,3165.48999,13500,1471.271973,9327.530273
2003-08-11,1223.140015,980.590027,10093.540039,4176.700195,9217.349609,3339.580078,459.269989,3188.320068,13560,1474.412964,9487.799805
2003-08-12,1240.699951,990.349976,10184.169922,4185.600098,9310.05957,3381.709961,466.950012,3208.22998,13602,1479.282959,9564.80957
2003-08-13,1240.369995,984.030029,10301.469727,4180.700195,9271.759766,3398.889893,467.470001,3208.060059,13682,1465.827026,9752.75
2003-08-14,1251.900024,990.51001,10374.019531,4237.799805,9310.55957,3452.699951,471.220001,3261.699951,13812,1455.899048,9913.469727
2003-08-15,1253.630005,990.669983,10424.55957,4247.299805,9321.69043,3443.929932,471.920013,3279.209961,13890,1450.203003,9863.469727
2003-08-18,1284.810059,999.73999,10525.040039,4272.100098,9412.450195,3507.22998,480.920013,3301.080078,14146,1445.088989,10032.969727
2003-08-19,1299.689941,1002.349976,10509.290039,4250.799805,9428.900391,3504.530029,488.700012,3310.699951,14158,1449.712036,10174.099609
2003-08-20,1299.72998,1000.299988,10475.330078,4217.399902,9397.509766,3501.22998,489.459991,3280.340088,14467,1441.66394,10292.05957
2003-08-21,1314.650024,1003.27002,10643.629883,4223.5,9423.679688,3565.469971,494.820007,3306.419922,14670,1441.089966,10362.69043
2003-08-22,1304.540039,993.059998,10760.730469,4225.899902,9348.870117,3549.050049,485.51001,3328.98999,14613,1438.883057,10281.169922
2003-08-26,1309.050049,996.72998,10753.929688,4177.399902,9340.450195,3455.47998,486.51001,3256.689941,14878,1425.212036,10332.570313
2003-08-27,1318.930054,996.789978,10678.549805,4206.399902,9333.790039,3483.080078,490.920013,3280.02002,15143,1425.362061,10308.990234
2003-08-28,1332.329956,1002.840027,10760.120117,4198,9374.209961,3492.669922,495.809998,3322.949951,15065,1415.692993,10225.219727
2003-08-29,1341.199951,1008.01001,10908.990234,4161.100098,9415.820313,3484.580078,497.420013,3311.419922,15174,1421.983032,10343.549805
2003-09-02,1361.089966,1021.98999,10939.94043,4204.399902,9523.269531,3567.199951,507.5,3363.929932,15454,1446.511963,10690.080078
2003-09-03,1360.189941,1026.27002,11102.360352,4262.100098,9568.459961,3647.51001,510.709991,3422.780029,15634,1447.849976,10715.69043
2003-09-04,1373.26001,1027.969971,11138.620117,4248.799805,9587.900391,3668.669922,512.559998,3410.689941,15705,1447.425049,10646.950195
2003-09-05,1361.900024,1021.390015,11170.610352,4257.200195,9503.339844,3607.709961,508.869995,3392.75,15900,1431.532959,10650.769531
2003-09-08,1386.72998,1031.640015,11165.280273,4292.100098,9586.290039,3641.530029,517.130005,3409.719971,16050,1425.727051,10683.759766
2003-09-09,1370.560059,1023.169983,11046.820313,4263.899902,9507.200195,3594.399902,513.570007,3375.26001,15718,1420.073975,10922.040039
2003-09-10,1332.280029,1010.919983,10810.30957,4252.100098,9420.459961,3536.870117,501.76001,3328.709961,15983,1423.177002,10856.320313
2003-09-11,1350.800049,1016.419983,10883.519531,4242.200195,9459.759766,3566.850098,507.429993,3348.25,16292,1423.959961,10546.330078
2003-09-16,1382.819946,1029.319946,11071.379883,4299,9567.339844,3564.75,515.659973,3386.409912,16270,1406.104004,10887.030273
2003-09-17,1376.800049,1025.969971,11140.049805,4293,9545.650391,3561.030029,515.099976,3393.929932,16492,1389.822021,10990.110352
2003-09-18,1400.130005,1039.579956,11069.219727,4314.700195,9659.129883,3612.02002,519.460022,3415.01001,16889,1390.484985,11033.320313
2003-09-19,1392.26001,1036.300049,10968.419922,4257,9644.820313,3578.699951,520.200012,3373.639893,16851,1391.369995,10938.419922
2003-09-22,1366.319946,1022.820007,10873.269531,4228.200195,9535.410156,3456.27002,513.650024,3282.949951,16486,1381.442993,10475.099609
2003-09-24,1339.640015,1009.380005,11295.889648,4236.399902,9425.509766,3307.340088,507.859985,3263.780029,16058,1394.229004,10502.290039
2003-09-25,1325.75,1003.27002,11286.519531,4202.200195,9343.959961,3326.27002,495.059998,3230.540039,15806,1376.291016,10310.040039
2003-09-26,1309.310059,996.849976,11290.150391,4157.100098,9313.080078,3324.850098,485.290009,3216.76001,15811,1370.843018,10318.44043
2003-09-29,1335.51001,1006.580017,11141.280273,4142.700195,9380.240234,3323.379883,492.709991,3188.709961,16109,1355.334961,10229.570313
2003-09-30,1303.699951,995.969971,11229.870117,4091.300049,9275.05957,3256.780029,487.679993,3134.98999,16011,1367.161011,10219.049805
2003-10-08,1382.400024,1033.780029,11720.799805,4268.600098,9630.900391,3395.330078,515.679993,3248.610107,17805,1371.685059,10542.200195
2003-10-09,1396.949951,1038.72998,11800.370117,4313.899902,9680.009766,3481.899902,521.340027,3324.98999,17708,1369.17395,10531.44043
2003-10-10,1404.869995,1038.060059,11935.830078,4311,9674.679688,3471.25,519.059998,3306.120117,17676,1404.008057,10786.040039
2003-10-14,1420.660034,1049.47998,11856.019531,4334.100098,9812.980469,3538.129883,531.840027,3344.899902,18178,1388.171997,10966.429688
2003-10-15,1417.589966,1046.76001,12056.179688,4368.799805,9803.049805,3570.580078,527.349976,3374.97998,17942,1383.098022,10899.950195
2003-10-16,1426.709961,1050.069946,12027.570313,4339.700195,9791.719727,3577.719971,529.640015,3357.48999,17955,1365.505005,11025.150391
2003-10-17,1394.02002,1039.319946,12044.490234,4344,9721.790039,3516.669922,520.359985,3353.719971,17791,1370.582031,11037.889648
2003-10-20,1409.310059,1044.680054,12147.889648,4347.600098,9777.94043,3559.330078,521.440002,3358.800049,18370,1359.498047,11161.709961
2003-10-21,1422.130005,1046.030029,12250.69043,4352.299805,9747.639648,3580.080078,525.530029,3363.300049,18449,1364.301025,11031.519531
2003-10-22,1387.400024,1030.359985,12238.629883,4285.600098,9598.240234,3490.600098,513.150024,3302.699951,18235,1398.01001,10889.620117
2003-10-23,1378.109985,1033.77002,11737.179688,4240.200195,9613.129883,3497.139893,510.48999,3264.290039,17690,1386.652954,10335.160156
2003-10-24,1370.609985,1028.910034,11736.370117,4239,9582.459961,3452.639893,506.429993,3266.27002,17814,1381.829956,10335.700195
2003-10-27,1377.410034,1031.130005,11749.719727,4251.299805,9608.160156,3517.100098,515.349976,3306.590088,17750,1369.463013,10454.120117
2003-10-28,1420.02002,1046.790039,12091.879883,4272.899902,9748.30957,3586.929932,525.849976,3352.149902,18228,1369.324951,10561.009766
2003-10-29,1419.920044,1048.109985,12130.509766,4265.700195,9774.530273,3615.419922,531.809998,3366.949951,17945,1361.487061,10739.219727
2003-10-30,1417.380005,1046.939941,12143.349609,4300.899902,9786.610352,3639.659912,530.369995,3387.360107,18094,1344.633057,10695.55957
2003-10-31,1416.390015,1050.709961,12190.099609,4287.600098,9801.120117,3655.98999,528.219971,3373.199951,17982,1348.302979,10559.589844
2003-11-04,1429.380005,1053.25,12440.719727,4330.299805,9838.830078,3741.709961,538.869995,3424.810059,18541,1389.545044,10847.969727
2003-11-05,1429.560059,1051.810059,12438.919922,4303.399902,9820.830078,3717.699951,538.909973,3393.25,18307,1385.109985,10837.540039
2003-11-06,1440.079956,1058.050049,12150.089844,4324.200195,9856.969727,3733.929932,542.940002,3412.179932,18613,1356.790039,10552.299805
2003-11-07,1436.72998,1053.209961,12215.169922,4376.899902,9809.790039,3782.560059,542.960022,3453.129883,18672,1335.204956,10628.980469
2003-11-10,1414.619995,1047.109985,12156.679688,4341.799805,9756.530273,3746.23999,533.210022,3425.189941,18572,1340.097046,10504.540039
2003-11-11,1409.640015,1046.569946,12003.620117,4345.100098,9737.790039,3729.870117,528.570007,3406.050049,18409,1343.615967,10207.040039
2003-11-12,1443.52002,1058.530029,11971.480469,4371.299805,9848.830078,3748.340088,540.659973,3411.050049,18794,1317.791992,10226.219727
2003-11-13,1439.869995,1058.410034,12227.570313,4373,9837.94043,3765.590088,541.200012,3412.550049,18755,1319.608032,10337.669922
2003-11-14,1407.51001,1050.349976,12203.530273,4397,9768.679688,3797.399902,532.960022,3448.600098,18986,1331.051025,10167.05957
2003-11-17,1393.75,1043.630005,11997.019531,4338.899902,9710.830078,3674.540039,526.210022,3359.300049,18669,1328.103027,9786.830078
2003-11-18,1364.699951,1034.150024,12027.259766,4354.700195,9624.160156,3666.280029,521.679993,3352.919922,18813,1316.562012,9897.049805
2003-11-19,1378.900024,1042.439941,11872.990234,4327.399902,9690.459961,3652.290039,525.619995,3343.379883,18807,1338.869995,9614.599609
2003-11-20,1363.48999,1033.650024,11845.410156,4308,9619.419922,3638.040039,523.080017,3324.389893,19199,1376.505981,9865.700195
2003-11-21,1373.319946,1035.280029,11839.799805,4319,9628.530273,3642.25,525.929993,3366.120117,19248,1361.55896,9852.830078
2003-11-25,1411.359985,1053.890015,12008.070313,4388.799805,9763.94043,3733.159912,543.179993,3418.149902,19810,1408.415039,9960.200195
2003-11-26,1420.109985,1058.449951,12086.669922,4370.399902,9779.570313,3712.97998,545.309998,3415.189941,19695,1411.909058,10144.830078
2003-11-28,1424.25,1058.199951,12317.469727,4342.600098,9782.459961,3745.949951,546.51001,3424.790039,20184,1397.224976,10100.570313
2003-12-01,1447.079956,1070.119995,12456.990234,4410,9899.049805,3821.199951,554.590027,3490.26001,20521,1432.703003,10403.269531
2003-12-02,1431.890015,1066.619995,12412.230469,4378.899902,9853.639648,3809.26001,553.599976,3471.860107,20458,1435.313965,10410.150391
2003-12-03,1419.77002,1064.72998,12361.179688,4392,9873.419922,3875.659912,545.190002,3501.929932,20540,1445.026001,10326.389648
2003-12-04,1432.380005,1069.719971,12342.650391,4378.200195,9930.820313,3874.780029,544.150024,3496.550049,20414,1452.80896,10429.990234
2003-12-05,1406.910034,1061.5,12314.730469,4367,9862.679688,3841.72998,539.01001,3457.139893,20880,1451.118042,10373.459961
2003-12-08,1418.050049,1069.300049,12177.44043,4359.799805,9965.269531,3806.540039,543.039978,3434.909912,20889,1436.662964,10045.339844
2003-12-09,1383.660034,1060.180054,12393.639648,4379.600098,9923.419922,3846.179932,534.539978,3456.120117,21260,1443.365967,10124.280273
2003-12-10,1388.959961,1059.050049,12398.379883,4335.399902,9921.860352,3820.919922,528.48999,3438.850098,20973,1469.421997,9910.55957
2003-12-11,1416.959961,1071.209961,12554.580078,4331.299805,10008.160156,3858.850098,542.919983,3467.899902,21296,1470.022949,10075.139648
2003-12-12,1417.27002,1074.140015,12594.419922,4347.600098,10042.160156,3860.129883,547.590027,3470.600098,20974,1470.791992,10169.660156
2003-12-15,1396.819946,1068.040039,12520.169922,4348,10022.820313,3875.469971,535.25,3490.419922,20710,1470.357056,10490.769531
2003-12-16,1403.280029,1075.130005,12260.330078,4333,10129.55957,3865.97998,537.73999,3486.600098,20760,1466.337036,10271.599609
2003-12-17,1400,1076.47998,12193.120117,4354.200195,10145.259766,3847.570068,538.719971,3479.870117,21199,1453.994995,10092.639648
2003-12-18,1431.310059,1089.180054,12240.25,4397.299805,10248.080078,3870.879883,546.900024,3503.209961,21489,1457.301025,10104
2003-12-19,1426.170044,1088.660034,12371.75,4412.299805,10278.219727,3898.419922,546.880005,3502.040039,21386,1446.285034,10284.540039
2003-12-22,1431.709961,1092.939941,12487.990234,4424,10338,3876.939941,549.369995,3496.060059,21630,1492.963013,10372.509766
2003-12-29,1470.369995,1109.47998,12464.290039,4457.5,10450,3952.719971,563.880005,3520.790039,22045,1496.427002,10500.620117
2003-12-30,1470.01001,1109.640015,12526.740234,4470.399902,10425.040039,3965.159912,565.469971,3529.179932,22236,1511.69104,10676.639648
2004-01-05,1496.579956,1122.219971,13005.330078,4513.299805,10544.070313,4035.899902,568.919983,3608.290039,23532,1568.353027,10825.169922
2004-01-06,1501.26001,1123.670044,13036.320313,4505.200195,10538.660156,4035.439941,569.890015,3595.820068,23576,1574.522949,10813.990234
2004-01-07,1514.26001,1126.329956,13157.679688,4473,10529.030273,4004.399902,574.619995,3563.51001,23320,1587.203979,10757.820313
2004-01-08,1530.650024,1131.920044,13203.589844,4494.200195,10592.44043,4045.429932,579.619995,3592.72998,23717,1610.125977,10837.650391
2004-01-09,1520.459961,1121.859985,13385.799805,4466.299805,10458.889648,4016.179932,575.200012,3574.800049,23917,1581.465942,10965.049805
2004-01-13,1524.780029,1121.219971,13396.650391,4440.100098,10427.179688,3996.219971,581.159973,3576.179932,23940,1612.682983,10849.679688
2004-01-14,1534.079956,1130.52002,13320.879883,4461.399902,10538.370117,4055.209961,586.119995,3612.550049,23399,1592.422974,10863
2004-01-15,1532.01001,1132.050049,13249.80957,4456.100098,10553.849609,4068.75,586.359985,3626.969971,22962,1586.493042,10665.150391
2004-01-16,1553.619995,1139.829956,13167.759766,4487.899902,10600.509766,4111.640137,590.409973,3671.800049,23155,1600.425049,10857.200195
2004-01-29,1496.400024,1134.109985,13334.009766,4411.5,10510.290039,4095.709961,579.859985,3662.300049,22386,1628.837036,10779.44043
2004-01-30,1493.079956,1131.130005,13289.370117,4390.700195,10488.070313,4058.600098,580.76001,3638.439941,21851,1590.729004,10783.610352
2004-02-02,1487.839966,1135.26001,12999.980469,4381.399902,10499.179688,4071.600098,580.539978,3665.02002,21787,1623.880005,10776.730469
2004-02-03,1491.849976,1136.030029,13090.009766,4390.600098,10505.179688,4057.51001,579.150024,3638.209961,22281,1649.281982,10641.919922
2004-02-04,1462.609985,1126.52002,13086.730469,4398.5,10470.740234,4028.370117,564.030029,3607.570068,21685,1685.159058,10447.25
2004-02-05,1465.030029,1128.589966,13030.94043,4384.399902,10495.549805,4014.790039,569.539978,3610.310059,21092,1693.427979,10464.599609
2004-02-06,1498.949951,1142.76001,13309.599609,4402.700195,10593.030273,4044.98999,584.070007,3624.719971,21969,1679.192993,10460.919922
2004-02-09,1490.910034,1139.810059,13576.679688,4434.399902,10579.030273,4098.970215,585.48999,3663.72998,21962,1703.529053,10402.610352
2004-02-10,1500.290039,1145.540039,13515.660156,4405,10613.849609,4110.799805,592.830017,3668.449951,22171,1691.009033,10365.400391
2004-02-12,1501.339966,1152.109985,13625.129883,4377.700195,10694.070313,4121.649902,592.75,3681.560059,23063,1663.832031,10459.259766
2004-02-13,1484.469971,1145.810059,13739.799805,4412,10627.849609,4057.050049,585.140015,3649.340088,22530,1658.53894,10557.69043
2004-02-17,1506.569946,1156.98999,13815.44043,4461.5,10714.879883,4095.860107,594.47998,3703.820068,22426,1703.774048,10701.129883
2004-02-18,1507.48999,1151.819946,13928.379883,4442.899902,10671.990234,4095.340088,591.47998,3709.02002,22000,1717.095947,10676.80957
2004-02-19,1484.800049,1147.060059,13867.219727,4515.600098,10664.730469,4141.529785,582.590027,3759.320068,20951,1717.015015,10753.799805
2004-02-20,1482.099976,1144.109985,13868.370117,4515,10619.030273,4073.350098,579.890015,3733.280029,21337,1721.751953,10720.69043
2004-02-25,1470.219971,1143.670044,13599.469727,4507.600098,10601.620117,3995.340088,579.039978,3702.629883,21609,1647.380981,10658.730469
2004-02-26,1477.130005,1144.910034,13674.639648,4515.899902,10580.139648,4007.810059,583.859985,3714.48999,21450,1654.897949,10815.290039
2004-02-27,1470.380005,1144.939941,13907.030273,4492.200195,10583.919922,4018.159912,585.559998,3725.439941,21755,1675.067017,11041.919922
2004-03-01,1489.48999,1155.969971,13918.650391,4537,10678.139648,4054.429932,594.77002,3748.870117,22499,1689.76001,11271.120117
2004-03-02,1473.219971,1149.099976,13731.349609,4540.100098,10591.480469,4100.339844,591.059998,3785.360107,22442,1687.277954,11361.509766
2004-03-03,1466.089966,1151.030029,13454.089844,4525.100098,10593.110352,4071.699951,591.320007,3758.51001,22550,1661.812012,11351.919922
2004-03-04,1481.359985,1154.869995,13451.55957,4559.100098,10588,4133.779785,598.380005,3776.939941,22393,1668.874023,11401.790039
2004-03-05,1472.98999,1156.859985,13454.759766,4547.100098,10595.549805,4126.140137,599.539978,3761.110107,22873,1662.095947,11537.290039
2004-03-08,1441.119995,1147.199951,13573.540039,4553.799805,10529.480469,4145.990234,592.51001,3781.379883,22993,1637.144043,11502.860352
2004-03-09,1437.469971,1140.579956,13397.25,4542,10456.959961,4087.550049,585.950012,3737.030029,22674,1637.098999,11532.040039
2004-03-10,1417.5,1123.890015,13214.200195,4545.299805,10296.889648,4044.699951,575.01001,3758.090088,21670,1678.072998,11433.240234
2004-03-11,1402.199951,1106.780029,13024.05957,4445.200195,10128.379883,3904.949951,568.73999,3646.429932,20763,1691.642944,11297.040039
2004-03-12,1431.400024,1120.569946,12932.230469,4467.399902,10240.080078,3915.379883,582.840027,3661.780029,21776,1694.743042,11162.75
2004-03-15,1399.869995,1104.48999,12919.410156,4412.899902,10102.889648,3810.76001,566.950012,3573.840088,21234,1736.219971,11317.900391
2004-03-16,1407.069946,1110.699951,12932.620117,4428.899902,10184.669922,3822.370117,566.640015,3588.040039,21613,1745.542969,11242.290039
2004-03-17,1428.890015,1123.75,12975.719727,4456.799805,10300.299805,3896.790039,578.570007,3656.040039,21901,1745.098022,11436.860352
2004-03-18,1417.77002,1122.319946,12816.19043,4397.899902,10295.780273,3827.429932,574.549988,3589.97998,22370,1717.26001,11484.280273
2004-03-19,1398.579956,1109.780029,12790.580078,4417.700195,10186.599609,3819.149902,570.73999,3613.280029,22261,1747.871948,11418.509766
2004-03-22,1381.390015,1095.400024,12550.910156,4333.799805,10064.75,3729.22998,558.98999,3539.219971,21663,1755.685059,11318.509766
2004-03-23,1370.040039,1093.949951,12588.360352,4318.5,10063.639648,3728.820068,560.919983,3539.909912,21205,1741.694946,11281.089844
2004-03-24,1381.859985,1091.329956,12678.129883,4309.5,10048.230469,3726.070068,557.630005,3518.449951,20985,1740.053955,11364.990234
2004-03-25,1425.859985,1109.189941,12520.209961,4373.600098,10218.820313,3811.919922,571.530029,3570.399902,21000,1736.477051,11530.910156
2004-03-26,1415.390015,1108.060059,12483.240234,4357.5,10212.969727,3822.330078,572.919983,3592.389893,21541,1734.046997,11770.650391
2004-03-29,1442.310059,1122.469971,12427.339844,4406.700195,10329.629883,3881.25,583.390015,3634.179932,21531,1719.67395,11718.240234
2004-03-30,1445.25,1127,12641.389648,4412.799805,10381.700195,3874.040039,589.400024,3620.100098,22043,1724.276978,11693.679688
2004-03-31,1438.410034,1126.209961,12681.669922,4385.700195,10357.700195,3856.699951,590.309998,3625.22998,22142,1741.623047,11715.389648
2004-04-01,1453.219971,1132.170044,12676.25,4410.700195,10373.330078,3924.850098,595.320007,3669.97998,22647,1758.146973,11683.419922
2004-04-02,1490.300049,1141.810059,12731.759766,4465.600098,10470.589844,4007.600098,603.450012,3739.909912,22949,1768.64502,11815.950195
2004-04-06,1493.579956,1148.160034,12886.969727,4472.799805,10570.80957,4022.810059,599.330017,3746.110107,23072,1777.515991,12079.700195
2004-04-07,1481.959961,1140.530029,12920.049805,4468.700195,10480.150391,4001.159912,601.640015,3734.560059,22443,1774.552002,12019.620117
2004-04-08,1485.51001,1139.319946,12909.370117,4489.700195,10442.030273,4013.530029,597.880005,3740.110107,22725,1770.279053,12092.589844
2004-04-13,1472.880005,1129.439941,13031.80957,4515.799805,10381.280273,4071.419922,585.830017,3774.689941,22620,1715.135986,12127.820313
2004-04-14,1475.660034,1128.170044,12669.860352,4485.399902,10377.950195,4012.77002,582.02002,3731.429932,22312,1697.156006,12098.179688
2004-04-15,1459.449951,1128.839966,12479.259766,4505.5,10397.459961,4004.610107,580.299988,3722.76001,21739,1679.07605,11800.400391
2004-04-16,1449.060059,1134.609985,12458.379883,4537.299805,10451.969727,4033.97998,583.369995,3751.590088,21769,1693.860962,11824.55957
2004-04-19,1473.47998,1135.819946,12450,4546.200195,10437.849609,4025.070068,586.950012,3743.429932,21627,1675.88501,11764.209961
2004-04-20,1436.900024,1118.150024,12394.370117,4569,10314.5,4061.129883,575.809998,3773.429932,21078,1669.421997,11952.259766
2004-04-22,1485.5,1139.930054,12167.700195,4571.799805,10461.200195,4059.149902,593.23999,3785.550049,21142,1657.785034,11980.099609
2004-04-23,1497.01001,1140.599976,12383.94043,4570,10472.839844,4103.620117,590.710022,3811.429932,21590,1635.500977,12120.660156
2004-04-26,1480.530029,1135.530029,12132.679688,4571.899902,10444.730469,4125.830078,589.450012,3785.550049,21324,1635.499023,12163.889648
2004-04-27,1479.469971,1138.109985,12154.910156,4575.700195,10478.160156,4134.100098,590.76001,3782.090088,21317,1611.859985,12044.879883
2004-04-28,1453.030029,1122.410034,12165.30957,4524.5,10342.599609,4065.73999,577.059998,3722.590088,20474,1606.801025,12004.290039
2004-04-30,1401.359985,1107.300049,11942.959961,4489.700195,10225.570313,3985.209961,559.799988,3674.280029,19607,1595.587036,11761.790039
2004-05-10,1397.099976,1087.119995,11485.5,4395.200195,9990.019531,3784.610107,537.859985,3553.350098,17604,1560.214966,10884.700195
2004-05-11,1421.890015,1095.449951,11508.089844,4454.700195,10019.469727,3849.840088,548.669983,3606.409912,18537,1568.05896,10907.179688
2004-05-12,1414.829956,1097.280029,11528.179688,4412.899902,10045.160156,3776.23999,548.98999,3564.340088,18326,1603.767944,11153.580078
2004-05-13,1417.089966,1096.439941,11396.94043,4453.799805,10010.740234,3824.929932,547.169983,3614.23999,18402,1597.569946,10825.099609
2004-05-14,1399.849976,1095.699951,11276.860352,4441.799805,10012.870117,3803.100098,543.76001,3603.26001,18611,1562.687988,10849.629883
2004-05-17,1379.900024,1084.099976,10967.650391,4403,9906.910156,3754.370117,535.340027,3553.02002,18122,1539.958984,10505.049805
2004-05-18,1397.469971,1091.48999,11072.389648,4414.399902,9968.509766,3789.23999,542.559998,3569.139893,18556,1555.442017,10711.089844
